title,price,brand,source,link,image,search_query,page,is_gaming,date_scraped
"DELL PC Portable  Probook 640 Core intel i5-500Go-RAM 8GB 14""- remis a neuf",199900,DELL,Jumia,https://www.jumia.ma/dell-pc-portable-probook-640-core-intel-i5-500go-ram-8gb-14-remis-a-neuf-66530110.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/103566/1.jpg?0029,pc portable,33,False,2026-04-19 00:31:04
"Hp PC PORTABLE  ProBook 650-G1- 4ème Génération- 15.6""- Core i3 - 4 GB RAM- 500 GB- Remis à neuf",199900,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-probook-650-g1-4eme-generation-15.6-core-i3-4-gb-ram-500-gb-remis-a-neuf-38049850.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/894083/1.jpg?8644,pc portable,33,False,2026-04-19 00:31:04
"‏station d'accueil 14 en 1 pour Macbook Pro, ordinateur portable PC",49900,‏station,Jumia,https://www.jumia.ma/generic-station-daccueil-14-en-1-pour-macbook-pro-ordinateur-portable-pc-63920651.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/602936/1.jpg?5104,pc portable,33,False,2026-04-19 00:31:04
"Hp PC Portable HP Probook 640 G1 Core i3 4eme 320Gb 4GB RAM 14"" remis a neuf",232700,Hp,Jumia,https://www.jumia.ma/pc-portable-hp-probook-640-g1-core-i3-4eme-320gb-4gb-ram-14-remis-a-neuf-hp-mpg1444226.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/849823/1.jpg?7700,pc portable,33,False,2026-04-19 00:31:04
Asus PC portable Gaming ROG Zephyrus G16 U9 -32Go -1To SSD -W11H,5301200,Asus,Jumia,https://www.jumia.ma/pc-portable-gaming-rog-zephyrus-g16-u9-32go-1to-ssd-w11h-asus-mpg1572718.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/454676/1.jpg?6076,pc portable,33,True,2026-04-19 00:31:04
"Hp Pc Portable EliteBook Folio 4ème G Intel Core i5 8Go 256Go SSD 14""-Remix à neuf",450000,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-elitebook-folio-4eme-g-intel-core-i5-8go-256go-ssd-14-remix-a-neuf-38887658.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/678883/1.jpg?4269,pc portable,34,False,2026-04-19 00:31:08
"Lenovo PC Portable ThinkPad X240 - 12.5"" - Intel Core i5 - 8GB RAM + 128GB SSD - Windows - AZERTY - Remis à neuf",319900,Lenovo,Jumia,https://www.jumia.ma/thinkpad-x240-intel-core-i5-ram-8go-ssd-128go-remis-a-neuf-lenovo-mpg1413239.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/596926/1.jpg?2812,pc portable,34,False,2026-04-19 00:31:08
Netac ultra rapide RAM DDR3L 4Go so-dimm pour pc portable 1600 MHZ,48500,Netac,Jumia,https://www.jumia.ma/netac-ultra-rapide-ram-ddr3l-4go-so-dimm-pour-pc-portable-1600-mhz-49508909.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/980594/1.jpg?1506,pc portable,34,False,2026-04-19 00:31:08
Asus PC Portable EXPERTBOOK 16'' U7- 16G -1T SSD -W11P,1860000,Asus,Jumia,https://www.jumia.ma/pc-portable-expertbook-16-u7-16g-1t-ssd-w11p-asus-mpg1563355.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/668576/1.jpg?2604,pc portable,34,False,2026-04-19 00:31:08
Table PC Réglable et Pliable pour ordinateur portable,16500,Table,Jumia,https://www.jumia.ma/generic-table-pc-reglable-et-pliable-pour-ordinateur-portable-64928515.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/582946/1.jpg?9850,pc portable,34,False,2026-04-19 00:31:08
Asus PC portable Vivobook X1502VA -I7 - 16Go -1To SSD -W11H,1373300,Asus,Jumia,https://www.jumia.ma/pc-portable-vivobook-x1502va-i7-16go-1to-ssd-w11h-asus-mpg1572858.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/454676/1.jpg?6033,pc portable,34,False,2026-04-19 00:31:08
HyperX RAM PC Portable 16GB DDR4 3200Mhz Pour Ordinateur Portable Mémoire Vive RAM,99000,HyperX,Jumia,https://www.jumia.ma/hyperx-ram-pc-portable-16gb-ddr4-3200mhz-pour-ordinateur-portable-memoire-vive-ram-64333535.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/533346/1.jpg?7026,pc portable,34,False,2026-04-19 00:31:08
Toshiba pc portable Tecra A50-K-138 12ème génération Intel i5-1240P/16GB/256GB SSD,799900,Toshiba,Jumia,https://www.jumia.ma/toshiba-pc-portable-tecra-a50-k-138-12eme-generation-intel-i5-1240p16gb256gb-ssd-63027418.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/472036/1.jpg?1883,pc portable,34,False,2026-04-19 00:31:08
Hpi PC PORTABLE EliteBook 840 G3  i5  8GB 256GB SSD (Occasion en bon état) Remis a Neuf,224900,Hpi,Jumia,https://www.jumia.ma/hpi-pc-portable-elitebook-840-g3-i5-8gb-256gb-ssd-occasion-en-bon-etat-remis-a-neuf-67701987.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/910776/1.jpg?4565,pc portable,34,False,2026-04-19 00:31:08
DELL Pc Portable Latitude 5470 I5 6200U 8GB/256SSD REMIS A NEUF - QWERTY,225000,DELL,Jumia,https://www.jumia.ma/pc-portable-latitude-5470-i5-6200u-8gb256ssd-remis-a-neuf-dell-mpg1331912.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/965194/1.jpg?6420,pc portable,35,False,2026-04-19 00:31:12
"Hp PC Portable Probook 640 Core i3 4eme 250Gb 8GB RAM 14""- remis a neuf",199900,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-probook-640-core-i3-4eme-250gb-8gb-ram-14-remis-a-neuf-61268066.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/086216/1.jpg?3753,pc portable,35,False,2026-04-19 00:31:12
"Table pc portable, plateau petit déjeuner, Table de lit pliable",24900,Table,Jumia,https://www.jumia.ma/generic-table-pc-portable-plateau-petit-dejeuner-table-de-lit-pliable-36252595.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/525263/1.jpg?0269,pc portable,35,False,2026-04-19 00:31:12
Hp Pc Portable ProDesk 640 G2 core i5 6éme génération 8Go 256Go SSD 14″ QWERTY -REMIS A NEUF,220000,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-prodesk-640-g2-core-i5-6eme-generation-8go-256go-ssd-14-qwerty-remis-a-neuf-65625680.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/652656/1.jpg?8363,pc portable,35,False,2026-04-19 00:31:12
Lenovo PC Portable Thinkpad E16 Gen3 16'' U5- 16Go -512Go SSD- Freedos,1483700,Lenovo,Jumia,https://www.jumia.ma/pc-portable-thinkpad-e16-gen3-16-u5-16go-512go-ssd-freedos-lenovo-mpg1564520.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/668576/1.jpg?2625,pc portable,35,False,2026-04-19 00:31:12
General le PC Portable avec Ventilateur,19900,General,Jumia,https://www.jumia.ma/le-pc-portable-avec-ventilateur-general-mpg1122097.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/089924/1.jpg?6949,pc portable,35,False,2026-04-19 00:31:12
Table Multifonctionnelle pour PC Portable – Travaillez Partout,16900,Table,Jumia,https://www.jumia.ma/generic-table-multifonctionnelle-pour-pc-portable-travaillez-partout-67169597.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/596176/1.jpg?8947,pc portable,36,False,2026-04-19 00:31:19
Hp PC Portable 15-fc0076nk R7 16GB -512SSD -W11H,1194800,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-15-fc0076nk-r7-16gb-512ssd-w11h-67586640.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/668576/1.jpg?2616,pc portable,36,False,2026-04-19 00:31:19
"Hp PC Portable ProBook 640 - 14"" - Intel Core i5 - 8GB RAM + 512GB SSD - Windows - Remis à neuf",269900,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-probook-640-14-intel-core-i5-8gb-ram-512gb-ssd-windows-remis-a-neuf-53897057.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/079835/1.jpg?8612,pc portable,36,False,2026-04-19 00:31:19
Hp PC Portable EliteBook I5-8265U RAM 8GB 256GB SSD 14'' -Remis à Neuf,349900,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-elitebook-i5-8265u-ram-8gb-256gb-ssd-14-remis-a-neuf-66022103.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/122066/1.jpg?2776,pc portable,36,False,2026-04-19 00:31:19
Acer Pc portable Gaming Nitro V -I5 -16GB -512SSD -W11H,1266100,Acer,Jumia,https://www.jumia.ma/pc-portable-gaming-nitro-v-i5-16gb-512ssd-w11h-acer-mpg1571756.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/554676/1.jpg?6085,pc portable,36,True,2026-04-19 00:31:19
DELL PC Portable DC15250 15.6'' U3- 8Go -512Go SSD -Ubuntu,612700,DELL,Jumia,https://www.jumia.ma/pc-portable-dc15250-15.6-u3-8go-512go-ssd-ubuntu-dell-mpg1564785.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/568576/1.jpg?2503,pc portable,36,False,2026-04-19 00:31:19
Acer PC portable Gaming Nitro V 15 -I7 -16GB -512SSD -W11H,1692720,Acer,Jumia,https://www.jumia.ma/pc-portable-gaming-nitro-v-15-i7-16gb-512ssd-w11h-acer-mpg1574843.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/395676/1.jpg?4424,pc portable,37,True,2026-04-19 00:31:25
Hp PC Portable OmniBook 7 Aero RZ 7 16GB 1Tb W11H,1480900,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-omnibook-7-aero-rz-7-16gb-1tb-w11h-67586555.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/568576/1.jpg?2499,pc portable,37,False,2026-04-19 00:31:25
DELL PC Portable Pro 16 PC16250 i5- 8Go- 512 Go SSD -Windows 11,1452800,DELL,Jumia,https://www.jumia.ma/pc-portable-pro-16-pc16250-i5-8go-512-go-ssd-windows-11-dell-mpg1564863.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/668576/1.jpg?2609,pc portable,37,False,2026-04-19 00:31:25
"Hp PC Portable EliteBook X360 G3 - 14"" - Intel Core i5 8ème Génération - 8GB RAM + 512GB SSD - Windows - Tactile - Remis à neuf",379900,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-elitebook-x360-g3-14-intel-core-i5-8eme-generation-8gb-ram-512gb-ssd-windows-tactile-remis-a-neuf-62037512.html,"data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' width='1' height='1'/%3E",pc portable,37,False,2026-04-19 00:31:25
"Lecteur CD DVD Externe, Lecteur Graveur pour Ordinateur Portable PC Ordinateur de Bureau",35000,Lecteur,Jumia,https://www.jumia.ma/generic-lecteur-cd-dvd-externe-lecteur-graveur-pour-ordinateur-portable-pc-ordinateur-de-bureau-63174866.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/847136/1.jpg?4613,pc portable,37,False,2026-04-19 00:31:25
"Hp PC Portable EliteBook 840 G2 - 14"" - 8GB + 256GB - Intel Core i5 5ème Génération - Remis à neuf",199900,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-elitebook-840-g2-14-8gb-256gb-intel-core-i5-5eme-generation-remis-a-neuf-38398059.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/089383/1.jpg?2837,pc portable,37,False,2026-04-19 00:31:25
"Hp PC Portable Probook 640 Core i5- 256Gb SSD- 8GB RAM -14""- remis a neuf",239900,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-probook-640-core-i5-256gb-ssd-8gb-ram-14-remis-a-neuf-53897056.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/079835/1.jpg?8550,pc portable,37,False,2026-04-19 00:31:25
Hpi PC PORTABLE  EliteBook 840 G3  i5-6300U  8GB RAM  256GB SSD (Occasion en bon état),214900,Hpi,Jumia,https://www.jumia.ma/hpi-pc-portable-elitebook-840-g3-i5-6300u-8gb-ram-256gb-ssd-occasion-en-bon-etat-67701953.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/910776/1.jpg?1370,pc portable,37,False,2026-04-19 00:31:25
Acer PC Portable aspire Go 15 I7 -8GB -512GB -W11H,848600,Acer,Jumia,https://www.jumia.ma/pc-portable-aspire-go-15-i7-8gb-512gb-w11h-acer-mpg1572347.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/924676/1.jpg?1710,pc portable,38,False,2026-04-19 00:31:29
Asus PC Portable EXPERT P1503CV I5 -8GB 512 SSD- DOS,697500,Asus,Jumia,https://www.jumia.ma/asus-pc-portable-expert-p1503cv-i5-8gb-512-ssd-dos-67586589.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/568576/1.jpg?2543,pc portable,38,False,2026-04-19 00:31:29
DELL PC Portable Pro 16 Plus U7- 32 Go -512 Go SSD -W11P,2882300,DELL,Jumia,https://www.jumia.ma/pc-portable-pro-16-plus-u7-32-go-512-go-ssd-w11p-dell-mpg1564410.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/442576/1.jpg?6548,pc portable,38,False,2026-04-19 00:31:29
Asus PC portable P5405CS 14 -U5 -16GB -512 SSD- freeDos,1495000,Asus,Jumia,https://www.jumia.ma/asus-pc-portable-p5405cs-14-u5-16gb-512-ssd-freedos-67586571.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/568576/1.jpg?2521,pc portable,38,False,2026-04-19 00:31:29
HyperX RAM PC Portable 4GB DDR4 2400Mhz Pour Ordinateur Portable Mémoire Vive RAM,19000,HyperX,Jumia,https://www.jumia.ma/hyperx-ram-pc-portable-4gb-ddr4-2400mhz-pour-ordinateur-portable-memoire-vive-ram-64333536.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/533346/1.jpg?7026,pc portable,38,False,2026-04-19 00:31:29
Hp PC Portable EliteBook i5 RAM 8 Go 256 Go SSD 6ème Génération -Remis a Neuf - AZERTY,359900,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-elitebook-i5-ram-8-go-256-go-ssd-6eme-generation-remis-a-neuf-azerty-63613073.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/031636/1.jpg?4423,pc portable,38,False,2026-04-19 00:31:29
Hp Pc Portable Gaming Victus -R7 -16GB -1TB -W11H,1684500,Hp,Jumia,https://www.jumia.ma/pc-portable-gaming-victus-r7-16gb-1tb-w11h-hp-mpg1590815.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/343776/1.jpg?9679,pc portable,38,True,2026-04-19 00:31:29
Hp PC portable Pavilion 16-af0006nk,1230400,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-pavilion-16-af0006nk-67586600.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/668576/1.jpg?2558,pc portable,38,False,2026-04-19 00:31:29
"Hp PC Portable Probook 640 Core intel i3-500Go-RAM 8GB 14""- remis a neuf",199900,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-probook-640-core-intel-i3-500go-ram-8gb-14-remis-a-neuf-62931694.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/613926/1.jpg?9950,pc portable,38,False,2026-04-19 00:31:29
Acer Pc portable Gaming U7 - 16GB -512 GB SSD -Win11H,3976200,Acer,Jumia,https://www.jumia.ma/pc-portable-gaming-u7-16gb-512-gb-ssd-win11h-acer-mpg1565305.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/678576/1.jpg?9714,pc portable,38,True,2026-04-19 00:31:29
"Table PC Reglable, Pliante, pour Ordinateur portable",37000,Table,Jumia,https://www.jumia.ma/generic-table-pc-reglable-pliante-pour-ordinateur-portable-64681104.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/118646/1.jpg?4621,pc portable,38,False,2026-04-19 00:31:29
SMART Table pour PC Portable Réglable avec Ventilateur de Refroidissement Intégré,19900,SMART,Jumia,https://www.jumia.ma/smart-table-pour-pc-portable-reglable-avec-ventilateur-de-refroidissement-integre-destock-mpg32150.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/503904/1.jpg?6634,pc portable,39,False,2026-04-19 00:31:34
"Hp PC Portable ProBook 640 - 14"" - Intel Core i5 - 8GB RAM + 512GB SSD - Windows - AZERTY - Remis à neuf",249900,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-probook-640-14-intel-core-i5-8gb-ram-512gb-ssd-windows-azerty-remis-a-neuf-53933175.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/133935/1.jpg?8645,pc portable,39,False,2026-04-19 00:31:34
Acer PC Portable TravelMate P2 15 U7 -16GB -1To SSD -DOS,1326300,Acer,Jumia,https://www.jumia.ma/pc-portable-travelmate-p2-15-u7-16gb-1to-ssd-dos-acer-mpg1572966.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/924676/1.jpg?1709,pc portable,39,False,2026-04-19 00:31:34
"Hp PC PORTABLE  ProBook 650-G1-4ème Génération- 15.6""- Core i5 4200M - 4 GB RAM- 500 GB- Remis à neuf",199900,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-probook-650-g1-4eme-generation-15.6-core-i5-4200m-4-gb-ram-500-gb-remis-a-neuf-37226052.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/062273/1.jpg?2821,pc portable,39,False,2026-04-19 00:31:34
Lenovo PC Portable ThinkPad L16 Gen 2,2001700,Lenovo,Jumia,https://www.jumia.ma/pc-portable-thinkpad-l16-gen-2-lenovo-mpg1562484.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/132576/1.jpg?6012,pc portable,39,False,2026-04-19 00:31:34
"Naruto Akatsuki Sasuke Uchiha Itachi, étiquette dessin animé, pour Snowboard, ordinateur portable, 50 pcs by moroccan otaku",3900,Naruto,Jumia,https://www.jumia.ma/generic-naruto-akatsuki-sasuke-uchiha-itachi-etiquette-dessin-anime-pour-snowboard-ordinateur-portable-50-pcs-by-moroccan-otaku-53215835.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/851235/1.jpg?7444,pc portable,39,False,2026-04-19 00:31:34
Hp Pc portable ELITEBOOK 8 FLIP G1i 13 U7 255U 32Gb 512G,1800000,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-elitebook-8-flip-g1i-13-u7-255u-32gb-512g-67715557.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/551776/1.jpg?0915,pc portable,40,False,2026-04-19 00:31:39
Hp PC Portable EliteBook I5 RAM 8GB 256GB SSD 14'' -Remis à Neuf,349999,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-elitebook-i5-ram-8gb-256gb-ssd-14-remis-a-neuf-67526186.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/162576/1.jpg?7831,pc portable,40,False,2026-04-19 00:31:39
"Hp PC Portable Probook 640 Core i5 -500Gb-RAM 8GB-14""- remis a neuf - AZERTY",199900,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-probook-640-core-i5-500gb-ram-8gb-14-remis-a-neuf-azerty-62172915.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/927126/3.jpg?3409,pc portable,40,False,2026-04-19 00:31:39
Lenovo PC Portable ThinkPad T14s Gen 6 U7- 32 Go -1To SSD -W11P,2692600,Lenovo,Jumia,https://www.jumia.ma/pc-portable-thinkpad-t14s-gen-6-u7-32-go-1to-ssd-w11p-lenovo-mpg1564964.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/032576/1.jpg?5990,pc portable,40,False,2026-04-19 00:31:39
Acer PC Portable aspire Go 15 I5 -16GB -512GB -W11H,762800,Acer,Jumia,https://www.jumia.ma/pc-portable-aspire-go-15-i5-16gb-512gb-w11h-acer-mpg1571983.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/454676/1.jpg?6078,pc portable,40,False,2026-04-19 00:31:39
Hp Pc Portable 15-Fd0378Nk - 16 Go + SSD 512 Go - Bu8J5Ea,818000,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-15-fd0378nk-16-go-ssd-512-go-bu8j5ea-67276131.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/167276/1.jpg?2827,pc portable,40,False,2026-04-19 00:31:39
Hp Pc portable EliteBook 6 G1i 16 -U5 -16GB -512GB -W11P,1987800,Hp,Jumia,https://www.jumia.ma/pc-portable-elitebook-6-g1i-16-u5-16gb-512gb-w11p-hp-mpg1572538.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/454676/1.jpg?6026,pc portable,40,False,2026-04-19 00:31:39
"Table de lit pour ordinateur portable, bureau pliable et portable",17900,Table,Jumia,https://www.jumia.ma/generic-table-de-lit-pour-ordinateur-portable-bureau-pliable-et-portable-64628392.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/382646/1.jpg?1125,pc portable,41,False,2026-04-19 00:31:45
Hp PC Portable EliteBook 830 G6 I5-8265U 8GB 256GB SSD 14'' -Remis à Neuf,349900,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-elitebook-830-g6-i5-8265u-8gb-256gb-ssd-14-remis-a-neuf-66017349.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/371066/1.jpg?0129,pc portable,41,False,2026-04-19 00:31:45
"Kit de tournevis magnétique 115 en 1 pour lunettes, PC, ordinateur portable, téléphone portable, montre numérique (Taihom 115 en 1 noir)",7900,Kit,Jumia,https://www.jumia.ma/generic-kit-de-tournevis-magnetique-115-en-1-pour-lunettes-pc-ordinateur-portable-telephone-portable-montre-numerique-taihom-115-en-1-noir-67657202.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/275676/1.jpg?7925,pc portable,41,False,2026-04-19 00:31:45
"Hp PC Portable EliteBook 840 G2 - 14"" - Intel Core i5 - 4GB RAM + 256GB SSD - Windows - Remis à neuf",199900,Hp,Jumia,https://www.jumia.ma/pc-portable-elitebook-840-g2-5eme-generation-vpro-core-i5-5300u-23ghz-turbo-2.9ghz-4gb-256g-ssd-remise-a-neuf-hp-mpg1127968.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/853273/1.jpg?2885,pc portable,41,False,2026-04-19 00:31:45
"able Pliante De PC Portable & Refroidisseur Avec Ventilateur,Table pour Pc portable",23900,able,Jumia,https://www.jumia.ma/generic-able-pliante-de-pc-portable-refroidisseur-avec-ventilateurtable-pour-pc-portable-61386863.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/868316/1.jpg?0774,pc portable,41,False,2026-04-19 00:31:45
"Table de lit pliante pour PC portable, table de déjeuné, pour Travaille sur Ordinateur",16900,Table,Jumia,https://www.jumia.ma/generic-table-de-lit-pliante-pour-pc-portable-table-de-dejeune-pour-travaille-sur-ordinateur-65387910.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/978356/1.jpg?8306,pc portable,41,False,2026-04-19 00:31:45
PACK de 2 Tables Pliables 1 Noire ET 1 BLEUE pour Plusieurs Utilisations Table de Lit Table à Manger Table d'ordinateur Laptop Tablet Mini PC,24900,PACK,Jumia,https://www.jumia.ma/generic-pack-de-2-tables-pliables-1-noire-et-1-bleue-pour-plusieurs-utilisations-table-de-lit-table-a-manger-table-dordinateur-laptop-tablet-mini-pc-65862691.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/626856/1.jpg?2407,pc portable,41,False,2026-04-19 00:31:45
Acer PC Portable aspire Go 15 I7 -16GB -512GB -W11H,1026300,Acer,Jumia,https://www.jumia.ma/pc-portable-aspire-go-15-i7-16gb-512gb-w11h-acer-mpg1572143.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/924676/1.jpg?1708,pc portable,42,False,2026-04-19 00:31:50
Asus PC Portable GAMER ROG -U9 -32GB -1TB SSD -W11,4258200,Asus,Jumia,https://www.jumia.ma/pc-portable-gamer-rog-u9-32gb-1tb-ssd-w11-asus-mpg1585006.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/924676/1.jpg?1707,pc portable,42,False,2026-04-19 00:31:50
Acer PC Portable aspire 16 -U7 -16GB -512SSD -W11H,1733500,Acer,Jumia,https://www.jumia.ma/acer-pc-portable-aspire-16-u7-16gb-512ssd-w11h-67641655.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/614676/1.jpg?4649,pc portable,42,False,2026-04-19 00:31:50
Asus PC Portable ZenBook 14 -U7 -32GB -2TB SSD -W11,2612700,Asus,Jumia,https://www.jumia.ma/pc-portable-zenbook-14-u7-32gb-2tb-ssd-w11-asus-mpg1572006.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/454676/1.jpg?6068,pc portable,42,False,2026-04-19 00:31:50
DELL PC portable Pro 14 Premium U7- 16 Go -512 Go SSD -Win11 Pro,2816200,DELL,Jumia,https://www.jumia.ma/pc-portable-pro-14-premium-u7-16-go-512-go-ssd-win11-pro-dell-mpg1563859.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/678576/1.jpg?9711,pc portable,42,False,2026-04-19 00:31:50
Hp Pc Portable 14-ep1030nk -U5 -16GB -512GB -W11H,1020300,Hp,Jumia,https://www.jumia.ma/pc-portable-14-ep1030nk-u5-16gb-512gb-w11h-hp-mpg1574790.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/525676/1.jpg?0287,pc portable,42,False,2026-04-19 00:31:50
"Mini aspirateur de voiture automatique et souffleur d'air sans fil pour voiture, Aspirateur Trois En Un por maison, ordinateur, PC",9900,Mini,Jumia,https://www.jumia.ma/generic-mini-aspirateur-de-voiture-automatique-et-souffleur-dair-sans-fil-pour-voiture-aspirateur-trois-en-un-por-maison-ordinateur-pc-67754956.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/945776/1.jpg?8783,pc portable,43,False,2026-04-19 00:31:55
"Hp PC Portable  Probook 640 Core i3 4eme -14"" - 320 GB + 8GB RAM - Remis a neuf",199900,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-probook-640-core-i3-4eme-14-320-gb-8gb-ram-remis-a-neuf-63681535.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/518636/1.jpg?1446,pc portable,43,False,2026-04-19 00:31:55
