title,price,brand,source,link,image,search_query,page,is_gaming,date_scraped
Hp EliteBook 840 G9 – Intel Core i7-1265U – 32Go RAM – 512Go SSD – Intel Iris Xe Graphics (Occasion comme neuf),718000,Hp,Jumia,https://www.jumia.ma/hp-elitebook-840-g9-intel-core-i7-1265u-32go-ram-512go-ssd-intel-iris-xe-graphics-occasion-comme-neuf-67722721.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/722776/1.jpg?1540,hp,2,False,2026-04-18 13:13:14
Hp EliteBook x360 1040 G11 Ultra 5 135u 16GB 256G SSD,1841000,Hp,Jumia,https://www.jumia.ma/hp-elitebook-x360-1040-g11-ultra-5-135u-16gb-256g-ssd-67524361.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/342576/1.jpg?9100,hp,3,False,2026-04-18 13:13:18
"Hp PC Portable  Probook 640 Core i3 4eme 500Gb 8GB RAM 14""- remis a neuf",199900,Hp,Jumia,https://www.jumia.ma/pc-portable-probook-640-core-i3-4eme-500gb-8gb-ram-14-remis-a-neuf-hp-mpg1413179.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/365536/1.jpg?4563,hp,3,False,2026-04-18 13:13:18
Hp PC Portable ELITEBOOK 840 G7 -10810U- 10EME GENERATION -INTEL CORE I5-10éme -16GB- 512GB SSD- FHD - Remis à neuf,399900,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-elitebook-840-g7-10810u-10eme-generation-intel-core-i5-10eme-16gb-512gb-ssd-fhd-remis-a-neuf-66115193.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/151166/1.jpg?0001,hp,3,False,2026-04-18 13:13:18
Hp PC PORTABLE  ProBook 6470B-INTEL i3- RAM 4Go-250Go- REMIS A NEUF,169900,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-probook-6470b-intel-i3-ram-4go-250go-remis-a-neuf-58543626.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/634585/1.jpg?0010,hp,3,False,2026-04-18 13:13:18
Hp PC Portable ELITEBOOK X360 G7-1040 -10810U -INTEL CORE I5-10éme -8GB- 256GB SSD- FHD Rotation Tactile- À NEUF/,369900,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-elitebook-x360-g7-1040-10810u-intel-core-i5-10eme-8gb-256gb-ssd-fhd-rotation-tactile-a-neuf-65842603.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/624856/1.jpg?5265,hp,3,False,2026-04-18 13:13:18
"Hp  EliteBook 850 G6 i5 8 th Gen 8 RAM 256 SSD 15,6 PUCE REMIS A NEUF",289900,Hp,Jumia,https://www.jumia.ma/hp-elitebook-850-g6-i5-8-th-gen-8-ram-256-ssd-156-puce-remis-a-neuf-67190573.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/509176/1.jpg?9463,hp,4,False,2026-04-18 13:13:23
Hp EliteBook x360 435 G8 – Ryzen 7 Pro 5850U – 16Go RAM – 512Go SSD – Radeon Graphics (Remis à neuf),428000,Hp,Jumia,https://www.jumia.ma/generic-hp-elitebook-x360-435-g8-ryzen-7-pro-5850u-16go-ram-512go-ssd-radeon-graphics-remis-a-neuf-67412771.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/721476/1.jpg?6519,hp,4,False,2026-04-18 13:13:23
Pc HP EliteBook 840 G10 - Intel i7-1355U - 16 Go - SSD 512 Go - 14-inch LED Full HD+ - Remis à Neuf,729900,Pc,Jumia,https://www.jumia.ma/pc-hp-elitebook-840-g10-intel-i7-1355u-16-go-ssd-512-go-14-inch-led-full-hd-remis-a-neuf-67526763.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/762576/1.jpg?9101,hp,4,False,2026-04-18 13:13:23
Pc HP Pro Mini 400 G9 Desktop - Intel Core i5-12500T - Ram : 8GB - SSD 256GB - Remis à Neuf,439900,Pc,Jumia,https://www.jumia.ma/pc-hp-pro-mini-400-g9-desktop-intel-core-i5-12500t-ram-8gb-ssd-256gb-remis-a-neuf-67535101.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/153576/1.jpg?9789,hp,4,False,2026-04-18 13:13:23
"Hp PC Portable HP EliteBook 840 G1 Core i5 4eme 14"" remis a neuf",215000,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-hp-elitebook-840-g1-core-i5-4eme-14-remis-a-neuf-27121676.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/612172/1.jpg?2932,hp,4,False,2026-04-18 13:13:23
Hp  ELITEBOOK 745 G6 - 14 FULL HD AMD RYZEN 7 PRO 3700U 16 GO DDR4 256 GO SSD ARGENT -RECONDITIONNÉE,299900,Hp,Jumia,https://www.jumia.ma/hp-elitebook-745-g6-14-full-hd-amd-ryzen-7-pro-3700u-16-go-ddr4-256-go-ssd-argent-reconditionnee-67217753.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/771276/1.jpg?3973,hp,5,False,2026-04-18 13:13:26
